,Unnamed: 0,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,eps,minsize,spike_x,label_reference,fold,epsilon_scaled
1,0,tcrvalid,22,9,2.575107296137339,0.2145922746781116,2.575107296137339,96.5909090909091,2.329858982219497,90.47619047619048,tcrvalid,0.88,3,0,gliph,0,0.05185185185185185
0,0,tcrvalid,129,14,10.116492949110976,0.2452483139178418,10.116492949110976,93.22997416020672,8.553034947884733,84.54545454545455,tcrvalid,1.17,2,0,gliph,0,0.10555555555555554
1,0,tcrvalid,36,9,4.414469650521153,0.2452483139178418,4.414469650521153,93.7962962962963,3.648068669527897,82.63888888888889,tcrvalid,1.17,3,0,gliph,0,0.10555555555555554
0,0,tcrvalid,155,15,12.998160637645617,0.3372164316370325,12.998160637645617,92.6820276497696,10.8522378908645,83.49056603773585,tcrvalid,1.45,2,0,gliph,0,0.15740740740740738
1,0,tcrvalid,50,10,6.560392397302269,0.3372164316370325,6.560392397302269,93.31428571428572,5.39546290619252,82.24299065420561,tcrvalid,1.45,3,0,gliph,0,0.15740740740740738
0,0,tcrvalid,179,14,15.879828326180258,0.6131207847946045,15.879828326180258,91.9820124010068,12.691600245248312,79.92277992277992,tcrvalid,1.74,2,0,gliph,0,0.2111111111111111
1,0,tcrvalid,61,9,8.645003065603923,0.6131207847946045,8.645003065603923,92.86524950459376,6.683016554261189,77.30496453900709,tcrvalid,1.74,3,0,gliph,0,0.2111111111111111
0,0,tcrvalid,201,15,19.00674432863274,0.6131207847946045,19.00674432863274,91.04832977967304,14.040465971796444,73.87096774193549,tcrvalid,2.02,2,0,gliph,0,0.26296296296296295
1,0,tcrvalid,76,10,11.342734518700183,0.6131207847946045,11.342734518700183,91.45676691729324,7.786633966891477,68.64864864864865,tcrvalid,2.02,3,0,gliph,0,0.26296296296296295
0,0,tcrvalid,226,15,22.53218884120172,0.6131207847946045,22.53218884120172,86.32424421694333,14.469650521152667,64.21768707482993,tcrvalid,2.31,2,0,gliph,0,0.31666666666666665
1,0,tcrvalid,82,12,13.703249540159412,0.6131207847946045,13.703249540159412,89.13755113450235,8.338442673206622,60.85011185682327,tcrvalid,2.31,3,0,gliph,0,0.31666666666666665
0,0,tcrvalid,233,15,24.616799509503373,0.8583690987124464,24.616799509503373,85.457095956023,14.653586756591048,59.52677459526775,tcrvalid,2.59,2,0,gliph,0,0.36851851851851847
1,0,tcrvalid,82,13,15.358675659104843,0.8583690987124464,15.358675659104843,87.33540680187022,8.277130594727161,53.89221556886228,tcrvalid,2.59,3,0,gliph,0,0.36851851851851847
0,0,tcrvalid,239,15,27.682403433476395,1.072961373390558,27.682403433476395,84.2223755268336,14.684242795830778,53.0454042081949,tcrvalid,2.87,2,0,gliph,0,0.42037037037037034
1,0,tcrvalid,97,15,18.97608828939301,1.072961373390558,18.97608828939301,83.29018299910547,8.614347026364193,45.39579967689822,tcrvalid,2.87,3,0,gliph,0,0.42037037037037034
0,0,tcrvalid,237,15,30.47210300429185,2.421827099938688,30.47210300429185,82.43403567065805,13.641937461679952,44.76861167002012,tcrvalid,3.16,2,0,gliph,0,0.47407407407407404
1,0,tcrvalid,100,15,22.072348252605764,2.421827099938688,22.072348252605764,78.36866453945954,7.694665849172287,34.861111111111114,tcrvalid,3.16,3,0,gliph,0,0.47407407407407404
0,0,tcrvalid,252,15,35.00919681177192,4.261189454322501,35.00919681177192,78.9189682164016,13.51931330472103,38.61646234676007,tcrvalid,3.44,2,0,gliph,0,0.5259259259259259
1,0,tcrvalid,98,15,25.567136725935008,4.261189454322501,25.567136725935008,76.40387745442041,7.755977927651747,30.335731414868107,tcrvalid,3.44,3,0,gliph,0,0.5259259259259259
0,0,tcrvalid,257,15,39.20907418761496,6.805640711220111,39.20907418761496,77.61275164626798,13.703249540159412,34.94917904612979,tcrvalid,3.73,2,0,gliph,0,0.5796296296296296
1,0,tcrvalid,104,14,29.82832618025751,6.805640711220111,29.82832618025751,74.9661266643353,8.185162477007971,27.440904419321686,tcrvalid,3.73,3,0,gliph,0,0.5796296296296296
0,0,tcrvalid,257,15,43.96076026977315,17.167381974248926,43.96076026977315,77.33566737171681,13.028816676885349,29.6373779637378,tcrvalid,4.01,2,0,gliph,0,0.6314814814814814
1,0,tcrvalid,92,14,33.84426732066217,17.167381974248926,33.84426732066217,76.3615925492524,7.388105456774984,21.82971014492753,tcrvalid,4.01,3,0,gliph,0,0.6314814814814814
0,0,tcrvalid,246,15,48.62047823421214,22.34825260576333,48.62047823421214,74.98574886515128,11.281422440220725,23.203026481715007,tcrvalid,4.29,2,0,gliph,0,0.6833333333333332
1,0,tcrvalid,91,14,39.11710606989577,22.34825260576333,39.11710606989577,73.58784858051885,6.376456161863887,16.300940438871475,tcrvalid,4.29,3,0,gliph,0,0.6833333333333332
0,0,tcrvalid,224,15,53.80134886572655,30.68669527896996,53.80134886572655,72.78740336108538,8.675659104843653,16.125356125356124,tcrvalid,4.58,2,0,gliph,0,0.7370370370370369
1,0,tcrvalid,72,15,44.48191293684856,30.68669527896996,44.48191293684856,68.81081045671006,4.07725321888412,9.166092350103376,tcrvalid,4.58,3,0,gliph,0,0.7370370370370369
0,0,tcrvalid,193,15,59.50337216431637,39.05579399141631,59.50337216431637,71.07009960337206,6.468424279583078,10.870685213807317,tcrvalid,4.86,2,0,gliph,0,0.788888888888889
1,0,tcrvalid,77,15,52.39117106069896,39.05579399141631,52.39117106069896,67.09778212273777,3.096259963212753,5.909888823873611,tcrvalid,4.86,3,0,gliph,0,0.788888888888889
0,0,tcrvalid,168,15,64.65358675659105,49.29491109748621,64.65358675659105,70.36680860155008,5.027590435315757,7.77619724988146,tcrvalid,5.15,2,0,gliph,0,0.8425925925925927
1,0,tcrvalid,57,14,57.84794604537094,49.29491109748621,57.84794604537094,67.92322535193706,2.0846106683016554,3.603603603603604,tcrvalid,5.15,3,0,gliph,0,0.8425925925925927
0,0,tcrvalid,136,15,69.43592887798896,57.26548129981607,69.43592887798896,71.74589605947067,4.322501532801962,6.225165562913907,tcrvalid,5.43,2,0,gliph,0,0.8944444444444444
1,0,tcrvalid,46,13,63.91784181483752,57.26548129981607,63.91784181483752,66.46612748017412,1.624770079705702,2.5419664268585134,tcrvalid,5.43,3,0,gliph,0,0.8944444444444444
0,0,tcrvalid,109,15,74.0343347639485,64.8988350705089,74.0343347639485,72.23247291011849,3.740036787247088,5.05175983436853,tcrvalid,5.72,2,0,gliph,0,0.9481481481481481
1,0,tcrvalid,37,13,69.61986511342735,64.8988350705089,69.61986511342735,66.84701478926799,1.5328019619865114,2.2016732716864817,tcrvalid,5.72,3,0,gliph,0,0.9481481481481481
0,0,tcrvalid,80,14,78.295524218271,71.91906805640711,78.295524218271,70.43434873949579,2.483139178418148,3.17149569303054,tcrvalid,6.0,2,0,gliph,0,1.0
1,0,tcrvalid,27,12,75.0459840588596,71.91906805640711,75.0459840588596,64.24992219109866,0.950337216431637,1.2663398692810457,tcrvalid,6.0,3,0,gliph,0,1.0
0,1,,76,18,2.5440613026819925,0.0613026819923371,2.529123237277744,92.76315789473684,2.1919068056407114,86.66666666666667,tcrvalid,0.6,2,1,gliph,1,0.0
1,0,1.0,12,7,0.5823754789272031,0.0613026819923371,0.5824647455548743,100.0,0.5824647455548743,100.0,tcrvalid,0.6,3,1,gliph,1,0.0
2,2,,77,21,2.589641434262948,0.0612932883849218,2.589641434262948,91.34199134199136,2.175911737664726,84.02366863905326,tcrvalid,0.6,2,1,gliph,2,0.0
3,0,2.0,13,8,0.628256205945449,0.0612932883849218,0.628256205945449,94.87179487179488,0.5822862396567576,92.6829268292683,tcrvalid,0.6,3,1,gliph,2,0.0
4,3,,74,17,2.4977015016855653,0.0612932883849218,2.4827586206896552,93.24324324324324,2.176245210727969,87.65432098765432,tcrvalid,0.6,2,1,gliph,3,0.0
5,0,3.0,13,8,0.628256205945449,0.0612932883849218,0.6130268199233716,100.0,0.6130268199233716,100.0,tcrvalid,0.6,3,1,gliph,3,0.0
6,4,,74,17,2.4827586206896552,0.0613026819923371,2.4827586206896552,93.24324324324324,2.176245210727969,87.65432098765432,tcrvalid,0.6,2,1,gliph,4,0.0
7,0,4.0,12,7,0.5823754789272031,0.0613026819923371,0.5823754789272031,100.0,0.5823754789272031,100.0,tcrvalid,0.6,3,1,gliph,4,0.0
8,5,,73,16,2.4521072796934864,0.0613026819923371,2.4521072796934864,93.83561643835615,2.176245210727969,88.75,tcrvalid,0.6,2,1,gliph,5,0.0
9,0,5.0,12,7,0.5823754789272031,0.0613026819923371,0.5823754789272031,100.0,0.5823754789272031,100.0,tcrvalid,0.6,3,1,gliph,5,0.0
10,6,,74,16,2.483139178418148,0.0613120784794604,2.468189483366549,93.91891891891892,2.1922428330522767,88.81987577639751,tcrvalid,0.6,2,1,gliph,6,0.0
11,0,6.0,12,7,0.5824647455548743,0.0613120784794604,0.5825540395523532,100.0,0.5825540395523532,100.0,tcrvalid,0.6,3,1,gliph,6,0.0
12,7,,74,16,2.483139178418148,0.0613120784794604,2.468189483366549,93.91891891891892,2.1922428330522767,88.81987577639751,tcrvalid,0.6,2,1,gliph,7,0.0
13,0,7.0,12,7,0.5824647455548743,0.0613120784794604,0.5825540395523532,100.0,0.5825540395523532,100.0,tcrvalid,0.6,3,1,gliph,7,0.0
14,8,,77,21,2.590435315757204,0.0613120784794604,2.590435315757204,91.34199134199136,2.1765787860208463,84.02366863905326,tcrvalid,0.6,2,1,gliph,8,0.0
15,0,8.0,13,8,0.6284488044144696,0.0613120784794604,0.6284488044144696,94.87179487179488,0.5824647455548743,92.6829268292683,tcrvalid,0.6,3,1,gliph,8,0.0
16,9,,73,16,2.4521072796934864,0.0613026819923371,2.4521072796934864,93.83561643835615,2.176245210727969,88.75,tcrvalid,0.6,2,1,gliph,9,0.0
17,0,9.0,12,7,0.5823754789272031,0.0613026819923371,0.5823754789272031,100.0,0.5823754789272031,100.0,tcrvalid,0.6,3,1,gliph,9,0.0
18,10,,74,17,2.482378179589335,0.0612932883849218,2.482378179589335,93.24324324324324,2.175911737664726,87.65432098765432,tcrvalid,0.6,2,1,gliph,10,0.0
19,0,10.0,12,7,0.5822862396567576,0.0612932883849218,0.5822862396567576,100.0,0.5822862396567576,100.0,tcrvalid,0.6,3,1,gliph,10,0.0
0,1,,102,19,3.770114942528736,0.10727969348659,3.755364806866953,91.91176470588236,3.142244022072348,83.6734693877551,tcrvalid,0.88,2,1,gliph,1,0.05185185185185185
1,0,1.0,23,9,1.3486590038314177,0.10727969348659,1.34886572654813,94.56521739130434,1.1649294911097483,86.36363636363636,tcrvalid,0.88,3,1,gliph,1,0.05185185185185185
2,2,,105,24,3.861477168250077,0.1072632546736132,3.861477168250077,90.3968253968254,3.1566043518234754,81.74603174603175,tcrvalid,0.88,2,1,gliph,2,0.05185185185185185
3,0,2.0,24,11,1.3790989886607417,0.1072632546736132,1.3790989886607417,91.31944444444446,1.1645724793135153,84.44444444444444,tcrvalid,0.88,3,1,gliph,2,0.05185185185185185
4,3,,102,20,3.754213913576464,0.1072632546736132,3.739463601532567,91.91176470588236,3.157088122605364,84.42622950819673,tcrvalid,0.88,2,1,gliph,3,0.05185185185185185
5,0,3.0,22,9,1.3024823781795891,0.1072632546736132,1.2873563218390804,96.5909090909091,1.1647509578544062,90.47619047619048,tcrvalid,0.88,3,1,gliph,3,0.05185185185185185
6,4,,106,24,3.8620689655172415,0.10727969348659,3.8620689655172415,90.33018867924528,3.157088122605364,81.74603174603175,tcrvalid,0.88,2,1,gliph,4,0.05185185185185185
7,0,4.0,22,9,1.2873563218390804,0.10727969348659,1.2873563218390804,96.5909090909091,1.1647509578544062,90.47619047619048,tcrvalid,0.88,3,1,gliph,4,0.05185185185185185
8,5,,104,22,3.816091954022988,0.10727969348659,3.816091954022988,90.94551282051285,3.157088122605364,82.73092369477912,tcrvalid,0.88,2,1,gliph,5,0.05185185185185185
9,0,5.0,23,10,1.3333333333333333,0.10727969348659,1.3333333333333333,93.84057971014494,1.1647509578544062,87.35632183908046,tcrvalid,0.88,3,1,gliph,5,0.05185185185185185
10,6,,104,21,3.816676885346413,0.1072961373390558,3.8019316265522,91.42628205128206,3.173386478614135,83.46774193548387,tcrvalid,0.88,2,1,gliph,6,0.05185185185185185
11,0,6.0,23,10,1.3335377069282648,0.1072961373390558,1.3337421431856509,93.84057971014494,1.1651080791047064,87.35632183908046,tcrvalid,0.88,3,1,gliph,6,0.05185185185185185
12,7,,105,22,3.847332924586144,0.1072961373390558,3.832592365476008,91.03174603174604,3.173386478614135,82.8,tcrvalid,0.88,2,1,gliph,7,0.05185185185185185
13,0,7.0,23,10,1.3335377069282648,0.1072961373390558,1.3337421431856509,93.84057971014494,1.1651080791047064,87.35632183908046,tcrvalid,0.88,3,1,gliph,7,0.05185185185185185
14,8,,106,25,3.8779889638258735,0.1072961373390558,3.8779889638258735,90.17295597484278,3.1575720416922133,81.42292490118577,tcrvalid,0.88,2,1,gliph,8,0.05185185185185185
15,0,8.0,23,10,1.3335377069282648,0.1072961373390558,1.3335377069282648,93.84057971014494,1.1649294911097483,87.35632183908046,tcrvalid,0.88,3,1,gliph,8,0.05185185185185185
16,9,,102,20,3.739463601532567,0.10727969348659,3.739463601532567,91.91176470588236,3.157088122605364,84.42622950819673,tcrvalid,0.88,2,1,gliph,9,0.05185185185185185
17,0,9.0,22,9,1.2873563218390804,0.10727969348659,1.2873563218390804,96.5909090909091,1.1647509578544062,90.47619047619048,tcrvalid,0.88,3,1,gliph,9,0.05185185185185185
18,10,,106,24,3.861477168250077,0.1072632546736132,3.861477168250077,90.33018867924528,3.1566043518234754,81.74603174603175,tcrvalid,0.88,2,1,gliph,10,0.05185185185185185
19,0,10.0,22,9,1.2871590560833588,0.1072632546736132,1.2871590560833588,96.5909090909091,1.1645724793135153,90.47619047619048,tcrvalid,0.88,3,1,gliph,10,0.05185185185185185
0,1,,143,27,5.517241379310345,0.1226053639846743,5.502759043531576,88.99766899766901,4.261189454322501,77.43732590529248,tcrvalid,1.17,2,1,gliph,1,0.10555555555555554
1,0,1.0,37,9,2.268199233716475,0.1226053639846743,2.2685469037400368,92.61261261261262,1.8240343347639485,80.4054054054054,tcrvalid,1.17,3,1,gliph,1,0.10555555555555554
2,2,,142,28,5.4857493104505055,0.1225865767698437,5.4857493104505055,89.03755868544602,4.2752068648483,77.93296089385476,tcrvalid,1.17,2,1,gliph,2,0.10555555555555554
3,0,2.0,38,11,2.298498314434569,0.1225865767698437,2.298498314434569,90.61403508771927,1.823475329451425,79.33333333333333,tcrvalid,1.17,3,1,gliph,2,0.10555555555555554
4,3,,142,27,5.4857493104505055,0.1225865767698437,5.471264367816092,89.03755868544602,4.245210727969349,77.59103641456582,tcrvalid,1.17,2,1,gliph,3,0.10555555555555554
5,0,3.0,37,9,2.2678516702421083,0.1225865767698437,2.2528735632183907,93.06306306306308,1.8237547892720307,80.95238095238095,tcrvalid,1.17,3,1,gliph,3,0.10555555555555554
6,4,,146,31,5.578544061302682,0.1226053639846743,5.578544061302682,88.19634703196348,4.275862068965517,76.64835164835165,tcrvalid,1.17,2,1,gliph,4,0.10555555555555554
7,0,4.0,36,9,2.206896551724138,0.1226053639846743,2.206896551724138,93.7962962962963,1.8237547892720307,82.63888888888889,tcrvalid,1.17,3,1,gliph,4,0.10555555555555554
8,5,,143,29,5.532567049808429,0.1226053639846743,5.532567049808429,88.76456876456876,4.275862068965517,77.28531855955679,tcrvalid,1.17,2,1,gliph,5,0.10555555555555554
9,0,5.0,37,11,2.28352490421456,0.1226053639846743,2.28352490421456,91.71171171171171,1.8237547892720307,79.86577181208054,tcrvalid,1.17,3,1,gliph,5,0.10555555555555554
10,6,,145,29,5.564071122011036,0.1226241569589209,5.549593745209259,88.6896551724138,4.292503449333129,77.34806629834254,tcrvalid,1.17,2,1,gliph,6,0.10555555555555554
11,0,6.0,37,10,2.253218884120172,0.1226241569589209,2.253564310899893,92.16216216216216,1.82431396596658,80.95238095238095,tcrvalid,1.17,3,1,gliph,6,0.10555555555555554
12,7,,142,27,5.518087063151441,0.1226241569589209,5.503602636823548,89.03755868544602,4.261842710409321,77.43732590529248,tcrvalid,1.17,2,1,gliph,7,0.10555555555555554
13,0,7.0,39,11,2.360515021459228,0.1226241569589209,2.360876897133221,89.57264957264957,1.82431396596658,77.27272727272727,tcrvalid,1.17,3,1,gliph,7,0.10555555555555554
14,8,,151,37,5.778663396689148,0.1226241569589209,5.778663396689148,86.60044150110375,4.276517473942366,74.0053050397878,tcrvalid,1.17,2,1,gliph,8,0.10555555555555554
15,0,8.0,39,12,2.3451870018393626,0.1226241569589209,2.3451870018393626,89.14529914529915,1.8240343347639485,77.77777777777777,tcrvalid,1.17,3,1,gliph,8,0.10555555555555554
16,9,,141,26,5.455938697318008,0.1226053639846743,5.455938697318008,89.17257683215131,4.183908045977011,76.68539325842697,tcrvalid,1.17,2,1,gliph,9,0.10555555555555554
17,0,9.0,37,9,2.268199233716475,0.1226053639846743,2.268199233716475,92.52252252252252,1.7624521072796937,77.70270270270271,tcrvalid,1.17,3,1,gliph,9,0.10555555555555554
18,10,,149,35,5.746245786086424,0.1225865767698437,5.746245786086424,86.67785234899328,4.152620288078455,72.26666666666667,tcrvalid,1.17,2,1,gliph,10,0.10555555555555554
19,0,10.0,39,10,2.3751149249157217,0.1225865767698437,2.3751149249157217,90.12820512820512,1.7621820410665032,74.19354838709677,tcrvalid,1.17,3,1,gliph,10,0.10555555555555554
0,1,,175,33,7.172413793103448,0.1685823754789272,7.158185162477008,87.80408163265307,5.410790925812385,75.58886509635974,tcrvalid,1.45,2,1,gliph,1,0.15740740740740738
1,0,1.0,53,11,3.4329501915708813,0.1685823754789272,3.433476394849785,90.86253369272238,2.69773145309626,78.57142857142857,tcrvalid,1.45,3,1,gliph,1,0.15740740740740738
2,2,,174,36,7.125344774747165,0.1685565430585351,7.125344774747165,87.73399014778326,5.424456022065584,76.12903225806451,tcrvalid,1.45,2,1,gliph,2,0.15740740740740738
3,0,2.0,53,13,3.417100827459393,0.1685565430585351,3.417100827459393,89.91913746630728,2.696904688936561,78.9237668161435,tcrvalid,1.45,3,1,gliph,2,0.15740740740740738
4,3,,174,34,7.110021452650935,0.1685565430585351,7.095785440613027,87.82977558839627,5.394636015325671,76.02591792656588,tcrvalid,1.45,2,1,gliph,3,0.15740740740740738
5,0,3.0,51,10,3.3404842169782407,0.1685565430585351,3.3256704980842917,92.79178338001869,2.697318007662836,81.10599078341014,tcrvalid,1.45,3,1,gliph,3,0.15740740740740738
6,4,,176,37,7.172413793103448,0.1685823754789272,7.172413793103448,87.44724025974027,5.425287356321839,75.64102564102564,tcrvalid,1.45,2,1,gliph,4,0.15740740740740738
7,0,4.0,51,11,3.340996168582376,0.1685823754789272,3.340996168582376,91.9747899159664,2.697318007662836,80.73394495412845,tcrvalid,1.45,3,1,gliph,4,0.15740740740740738
8,5,,176,37,7.203065134099617,0.1685823754789272,7.203065134099617,87.3051948051948,5.425287356321839,75.31914893617021,tcrvalid,1.45,2,1,gliph,5,0.15740740740740738
9,0,5.0,52,13,3.4022988505747125,0.1685823754789272,3.4022988505747125,90.68681318681318,2.697318007662836,79.27927927927928,tcrvalid,1.45,3,1,gliph,5,0.15740740740740738
10,6,,177,36,7.1888412017167385,0.1686082158185162,7.174612908171087,87.56524078557976,5.442281158975932,75.85470085470085,tcrvalid,1.45,2,1,gliph,6,0.15740740740740738
11,0,6.0,51,11,3.326180257510729,0.1686082158185162,3.326690173233175,92.13818860877684,2.69814502529511,81.10599078341014,tcrvalid,1.45,3,1,gliph,6,0.15740740740740738
12,7,,175,34,7.234825260576334,0.1686082158185162,7.220604016556799,87.50816326530612,5.242986355971179,72.61146496815287,tcrvalid,1.45,2,1,gliph,7,0.15740740740740738
13,0,7.0,53,11,3.494788473329246,0.1686082158185162,3.495324237314119,89.88544474393531,2.5295109612141653,72.36842105263158,tcrvalid,1.45,3,1,gliph,7,0.15740740740740738
14,8,,181,43,7.43408951563458,0.1686082158185162,7.43408951563458,85.63009734280452,5.349478847332924,71.95876288659794,tcrvalid,1.45,2,1,gliph,8,0.15740740740740738
15,0,8.0,57,17,3.632740649908032,0.1686082158185162,3.632740649908032,85.94820384294069,2.6517473942366645,72.9957805907173,tcrvalid,1.45,3,1,gliph,8,0.15740740740740738
16,9,,182,42,7.371647509578544,0.1685823754789272,7.371647509578544,86.0112506541078,5.318007662835249,72.14137214137214,tcrvalid,1.45,2,1,gliph,9,0.15740740740740738
17,0,9.0,51,11,3.35632183908046,0.1685823754789272,3.35632183908046,91.25583566760038,2.5900383141762453,77.1689497716895,tcrvalid,1.45,3,1,gliph,9,0.15740740740740738
18,10,,183,44,7.462457860864236,0.1685565430585351,7.462457860864236,85.45016913869372,5.255899479007049,70.43121149897331,tcrvalid,1.45,2,1,gliph,10,0.15740740740740738
19,0,10.0,54,13,3.509040760036776,0.1685565430585351,3.509040760036776,88.65520282186951,2.5589947900704875,72.92576419213974,tcrvalid,1.45,3,1,gliph,10,0.15740740740740738
0,1,,207,41,8.996168582375478,0.3065134099616858,8.982219497240957,85.60165277556581,6.161863887185776,68.60068259385666,tcrvalid,1.74,2,1,gliph,1,0.2111111111111111
1,0,1.0,68,13,4.735632183908046,0.3065134099616858,4.721030042918455,87.787384184443,3.218884120171674,68.18181818181819,tcrvalid,1.74,3,1,gliph,1,0.2111111111111111
2,2,,213,51,9.086730003064664,0.3064664419246092,9.086730003064664,84.69380384873342,6.29788538155072,69.30860033726813,tcrvalid,1.74,2,1,gliph,2,0.2111111111111111
