,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,epsilon,chains,minsize,flu_included,feature,sources,mean_features
590,277.0,12.0,52.25563909774437,7.393483709273183,52.25563909774437,92.10393567477176,38.17042606516291,73.04556354916068,physico,10.2,TR,2,True,CDR23,regnonly,False
591,253.0,12.0,60.82706766917293,8.446115288220552,60.82706766917293,90.889779167747,33.283208020050125,54.71775854964977,physico,11.0,TR,2,True,CDR23,regnonly,False
592,204.0,12.0,69.24812030075188,24.06015037593985,69.24812030075188,89.3106116772514,22.882205513784463,33.0437929786464,physico,11.8,TR,2,True,CDR23,regnonly,False
593,145.0,12.0,78.69674185463658,54.661654135338345,78.69674185463658,82.15270335688481,9.974937343358397,12.67515923566879,physico,12.6,TR,2,True,CDR23,regnonly,False
594,73.0,13.0,87.31829573934837,77.99498746867168,87.31829573934837,82.3649918123907,6.641604010025063,7.606199770378875,physico,13.4,TR,2,True,CDR23,regnonly,False
595,25.0,10.0,94.43609022556392,92.80701754385964,94.43609022556392,82.94607975515348,1.1027568922305764,1.167728237791932,physico,14.2,TR,2,True,CDR23,regnonly,False
596,4.0,2.0,97.5187969924812,97.29323308270676,97.5187969924812,72.3724884080371,0.175438596491228,0.1799023387304034,physico,15.0,TR,2,True,CDR23,regnonly,False
597,140.0,9.0,13.68735976065819,1.1468461730241837,13.68735976065819,98.75,13.43804537521815,98.17850637522768,physico,3.0,TR,2,True,CDR123,regnonly,False
598,158.0,10.0,18.175018698578903,2.019446522064323,18.175018698578903,98.13642756680731,17.62652705061082,96.98216735253772,physico,3.8,TR,2,True,CDR123,regnonly,False
599,179.0,11.0,22.23884318125156,2.243829468960359,22.23884318125156,97.90545115964107,21.540762902019445,96.8609865470852,physico,4.6,TR,2,True,CDR123,regnonly,False
600,183.0,11.0,24.58239840438793,2.368486661680379,24.58239840438793,97.96903460837886,23.83445524806781,96.9574036511156,physico,5.4,TR,2,True,CDR123,regnonly,False
601,208.0,11.0,27.673896783844427,4.163550236848666,27.673896783844427,98.46238830613832,26.925953627524308,97.29729729729728,physico,6.2,TR,2,True,CDR123,regnonly,False
602,230.0,12.0,31.48840688107704,4.462727499376714,31.48840688107704,97.66743522178304,30.44128646222887,96.67458432304038,physico,7.0,TR,2,True,CDR123,regnonly,False
603,246.0,12.0,34.505110944901524,4.487658937920718,34.505110944901524,97.28680866158864,33.35826477187734,96.67630057803468,physico,7.8,TR,2,True,CDR123,regnonly,False
604,276.0,12.0,38.36948391922214,4.736973323360758,38.36948391922214,96.90885494886564,36.2752430815258,94.54191033138402,physico,8.6,TR,2,True,CDR123,regnonly,False
605,313.0,12.0,42.93193717277487,4.761904761904762,42.93193717277487,96.09621313972777,39.16728995263027,91.23112659698026,physico,9.4,TR,2,True,CDR123,regnonly,False
606,337.0,12.0,48.591373722263775,5.958613812016953,48.591373722263775,94.34340681465424,42.38344552480678,87.22421754746024,physico,10.2,TR,2,True,CDR123,regnonly,False
607,320.0,12.0,54.54998753428073,6.108202443280978,54.54998753428073,91.25012485191118,41.08701072051857,75.3199268738574,physico,11.0,TR,2,True,CDR123,regnonly,False
608,291.0,12.0,60.38394415357766,6.507105459985041,60.38394415357766,90.12741000403462,36.59935178259786,60.61106523534269,physico,11.8,TR,2,True,CDR123,regnonly,False
609,262.0,13.0,68.33707304911493,10.99476439790576,68.33707304911493,86.23123142891953,27.82348541510845,40.71506749361547,physico,12.6,TR,2,True,CDR123,regnonly,False
610,212.0,13.0,76.48965345300424,28.04786836200449,76.48965345300424,81.30266264547119,16.479680877586638,21.544980443285528,physico,13.4,TR,2,True,CDR123,regnonly,False
611,151.0,13.0,84.91647968087759,66.96584392919472,84.91647968087759,77.98519678683871,10.396409872849665,12.243100411039345,physico,14.2,TR,2,True,CDR123,regnonly,False
612,66.0,13.0,90.92495636998255,82.42333582647719,90.92495636998255,79.87885291424311,6.0084766891049615,6.608171099533863,physico,15.0,TR,2,True,CDR123,regnonly,False
613,44.0,7.0,3.320650294015912,0.1383604289173296,3.320650294015912,94.3181818181818,2.9747492217225875,89.58333333333333,physico,1.6,TRB,2,True,CDR3,both,False
614,92.0,15.0,14.008993427879629,2.0408163265306123,14.008993427879629,90.5959191456903,12.452438602559669,88.88888888888889,physico,2.16,TRB,2,True,CDR3,both,False
615,128.0,15.0,20.65029401591145,3.908682116914562,20.65029401591145,87.24756443098897,15.703908682116914,76.04690117252932,physico,2.72,TRB,2,True,CDR3,both,False
616,167.0,20.0,28.363887928052577,9.685230024213077,28.363887928052577,79.50051723794935,18.194396402628847,64.14634146341463,physico,3.28,TRB,2,True,CDR3,both,False
617,181.0,17.0,37.94534763057766,13.801452784503631,37.94534763057766,76.00555605746068,7.851954341058457,20.692798541476755,physico,3.84,TRB,2,True,CDR3,both,False
618,167.0,15.0,48.35696990660671,19.37046004842615,48.35696990660671,74.80818641481292,7.402282947077136,15.30758226037196,physico,4.4,TRB,2,True,CDR3,both,False
619,130.0,16.0,60.04842615012107,37.979937737806985,60.04842615012107,70.23975517915237,5.430646835005189,9.04377880184332,physico,4.96,TRB,2,True,CDR3,both,False
620,76.0,13.0,70.97890003459011,61.29367001037704,70.97890003459011,66.43527391560193,2.1445866482186093,3.021442495126706,physico,5.52,TRB,2,True,CDR3,both,False
621,49.0,13.0,80.76790038049118,76.2020062262193,80.76790038049118,65.87060075310845,1.106883431338637,1.3704496788008564,physico,6.08,TRB,2,True,CDR3,both,False
622,22.0,11.0,88.27395364925631,86.54444828778969,88.27395364925631,62.80430201293511,0.4150812867519889,0.4702194357366771,physico,6.64,TRB,2,True,CDR3,both,False
623,12.0,5.0,93.73919059149084,92.90902801798686,93.73919059149084,59.500910068668816,0.2421307506053268,0.2583025830258302,physico,7.2,TRB,2,True,CDR3,both,False
624,7.0,5.0,96.57557938429608,96.1604980975441,96.57557938429608,54.32682425488181,0.0691802144586648,0.0716332378223495,physico,7.76,TRB,2,True,CDR3,both,False
625,2.0,1.0,98.47803528190936,98.40885506745072,98.47803528190936,40.02636203866432,0.0,0.0,physico,8.32,TRB,2,True,CDR3,both,False
626,2.0,1.0,99.20442753372537,99.1352473192667,99.20442753372537,40.020935101186325,0.0,0.0,physico,8.88,TRB,2,True,CDR3,both,False
627,1.0,1.0,99.72327914216534,99.72327914216534,99.72327914216534,30.038154699965315,0.0,0.0,physico,9.44,TRB,2,True,CDR3,both,False
628,1.0,1.0,99.86163957108268,99.86163957108268,99.86163957108268,30.065812261863528,0.0,0.0,physico,10.0,TRB,2,True,CDR3,both,False
629,95.0,12.0,17.363877822045154,4.51527224435591,17.363877822045154,97.98188194945568,16.733067729083665,96.36711281070744,physico,3.0,TRB,2,True,CDR23,both,False
630,127.0,16.0,22.775564409030544,9.727755644090305,22.775564409030544,94.62623379415456,20.849933598937582,91.54518950437318,physico,3.8,TRB,2,True,CDR23,both,False
631,181.0,19.0,30.776892430278885,11.52058432934927,30.776892430278885,88.68683607053417,25.92961487383798,84.25026968716288,physico,4.6,TRB,2,True,CDR23,both,False
632,234.0,21.0,42.82868525896414,16.201859229747676,42.82868525896414,75.42622294881647,26.46082337317397,61.78294573643411,physico,5.4,TRB,2,True,CDR23,both,False
633,214.0,19.0,57.76892430278885,18.52589641434263,57.76892430278885,69.72001638941616,25.56440903054449,44.2528735632184,physico,6.2,TRB,2,True,CDR23,both,False
634,94.0,13.0,74.40239043824701,59.52855245683931,74.40239043824701,73.2723069024299,3.419654714475432,4.596162427487728,physico,7.0,TRB,2,True,CDR23,both,False
635,35.0,12.0,88.31341301460823,76.92563081009295,88.31341301460823,70.36956713550876,0.896414342629482,1.0150375939849623,physico,7.8,TRB,2,True,CDR23,both,False
636,13.0,6.0,95.35192563081009,93.35989375830012,95.35192563081009,63.12319106436754,0.298804780876494,0.3133704735376044,physico,8.6,TRB,2,True,CDR23,both,False
637,4.0,2.0,98.73837981407702,98.53917662682603,98.73837981407702,69.9966307277628,0.1328021248339973,0.1344989912575655,physico,9.4,TRB,2,True,CDR23,both,False
638,1.0,1.0,99.734395750332,99.734395750332,99.734395750332,29.92676431424767,0.0,0.0,physico,10.2,TRB,2,True,CDR23,both,False
639,1.0,1.0,99.9003984063745,99.9003984063745,99.9003984063745,29.94350282485876,0.0,0.0,physico,11.0,TRB,2,True,CDR23,both,False
640,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,11.8,TRB,2,True,CDR23,both,False
641,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,12.6,TRB,2,True,CDR23,both,False
642,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,13.4,TRB,2,True,CDR23,both,False
643,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,14.2,TRB,2,True,CDR23,both,False
644,1.0,1.0,100.0,100.0,100.0,29.9800796812749,0.0,0.0,physico,15.0,TRB,2,True,CDR23,both,False
645,100.0,12.0,17.484359565360553,4.478103391504774,17.484359565360553,97.9827878519829,16.891669410602567,96.61016949152544,physico,3.0,TRB,2,True,CDR123,both,False
646,129.0,17.0,22.62100757326309,9.647678630227198,22.62100757326309,95.110064794762,20.90879157062891,92.43085880640466,physico,3.8,TRB,2,True,CDR123,both,False
647,188.0,19.0,30.91866973987488,11.425749094501152,30.91866973987488,90.17190068492918,26.34178465591044,85.19701810436635,physico,4.6,TRB,2,True,CDR123,both,False
648,238.0,22.0,41.98221929535726,16.068488640105368,41.98221929535726,76.7850698114853,27.0003292723082,64.31372549019608,physico,5.4,TRB,2,True,CDR123,both,False
649,237.0,20.0,55.21896608495226,18.37339479749753,55.21896608495226,69.95565325075181,25.88080342443201,46.86940966010734,physico,6.2,TRB,2,True,CDR123,both,False
650,147.0,19.0,72.37405334211392,19.690484030293053,72.37405334211392,66.83193387444676,4.280540006585446,5.914467697907188,physico,7.0,TRB,2,True,CDR123,both,False
651,62.0,15.0,86.00592690154758,20.57951926243003,86.00592690154758,66.10205076379998,1.5475798485347383,1.7993874425727412,physico,7.8,TRB,2,True,CDR123,both,False
652,19.0,9.0,94.40237076061904,82.35100428054001,94.40237076061904,60.21232965390664,0.4280540006585446,0.4534356470177886,physico,8.6,TRB,2,True,CDR123,both,False
653,8.0,3.0,98.09022061244649,86.92788936450445,98.09022061244649,52.630350175192746,0.1317089232795522,0.1342732460557234,physico,9.4,TRB,2,True,CDR123,both,False
654,2.0,2.0,99.63780046098124,98.45242015146526,99.63780046098124,26.02749907097733,0.0,0.0,physico,10.2,TRB,2,True,CDR123,both,False
655,2.0,2.0,99.90121830754032,98.68291076720448,99.90121830754032,25.742409075742408,0.0,0.0,physico,11.0,TRB,2,True,CDR123,both,False
656,1.0,1.0,100.0,100.0,100.0,29.73328943035891,0.0,0.0,physico,11.8,TRB,2,True,CDR123,both,False
657,1.0,1.0,100.0,100.0,100.0,29.73328943035891,0.0,0.0,physico,12.6,TRB,2,True,CDR123,both,False
658,1.0,1.0,100.0,100.0,100.0,29.73328943035891,0.0,0.0,physico,13.4,TRB,2,True,CDR123,both,False
659,1.0,1.0,100.0,100.0,100.0,29.73328943035891,0.0,0.0,physico,14.2,TRB,2,True,CDR123,both,False
660,1.0,1.0,100.0,100.0,100.0,29.73328943035891,0.0,0.0,physico,15.0,TRB,2,True,CDR123,both,False
661,77.0,11.0,5.918889294848374,0.1461454146876142,5.918889294848374,87.87878787878789,4.493971501644136,75.92592592592592,physico,1.6,TRA,2,True,CDR3,both,False
662,161.0,15.0,19.72963098282792,1.205699671172817,19.72963098282792,82.02631219711965,14.103032517354768,71.48148148148148,physico,2.16,TRA,2,True,CDR3,both,False
663,198.0,17.0,28.38874680306905,1.7172086225794665,28.38874680306905,76.60609386673217,17.31823164048228,61.003861003861005,physico,2.72,TRA,2,True,CDR3,both,False
664,220.0,21.0,37.66898063573255,3.215199123127512,37.66898063573255,72.25812452807874,19.18158567774936,50.92143549951504,physico,3.28,TRA,2,True,CDR3,both,False
665,229.0,22.0,46.80306905370844,5.078553160394593,46.80306905370844,64.50788585857654,17.062477164778954,36.45589383294301,physico,3.84,TRA,2,True,CDR3,both,False
666,237.0,23.0,59.07928388746803,8.2572159298502,59.07928388746803,61.19959398573633,10.960906101571064,18.55287569573284,physico,4.4,TRA,2,True,CDR3,both,False
667,191.0,21.0,70.29594446474242,23.967848008768726,70.29594446474242,56.510471406403,9.974424552429667,14.18918918918919,physico,4.96,TRA,2,True,CDR3,both,False
668,111.0,16.0,78.80891487029595,46.18195104128608,78.80891487029595,59.29379762399041,2.557544757033248,3.24524802967084,physico,5.52,TRA,2,True,CDR3,both,False
669,59.0,11.0,86.00657654366094,73.54767994154183,86.00657654366094,56.14958811344885,1.0230179028132993,1.18946474086661,physico,6.08,TRA,2,True,CDR3,both,False
670,33.0,8.0,90.97552064303984,84.17975886006576,90.97552064303984,63.67932470894225,1.0230179028132993,1.1244979919678717,physico,6.64,TRA,2,True,CDR3,both,False
671,21.0,5.0,94.51954694921449,89.25831202046035,94.51954694921449,62.667301877771166,0.401899890390939,0.4252029377657518,physico,7.2,TRA,2,True,CDR3,both,False
672,13.0,4.0,96.8213372305444,95.21373766898064,96.8213372305444,62.09540395649375,0.3288271830471319,0.3396226415094339,physico,7.76,TRA,2,True,CDR3,both,False
673,6.0,2.0,98.28279137742054,97.69820971867009,98.28279137742054,64.35843098146763,0.0730727073438071,0.0743494423791821,physico,8.32,TRA,2,True,CDR3,both,False
674,3.0,1.0,99.0865911582024,98.72122762148338,99.0865911582024,73.7632617813965,0.0730727073438071,0.0737463126843657,physico,8.88,TRA,2,True,CDR3,both,False
675,2.0,1.0,99.52502740226524,99.23273657289002,99.52502740226524,60.68667157584683,0.0,0.0,physico,9.44,TRA,2,True,CDR3,both,False
676,1.0,1.0,99.78078187796858,99.78078187796858,99.78078187796858,34.053460270963015,0.0,0.0,physico,10.0,TRA,2,True,CDR3,both,False
677,180.0,18.0,22.79310344827586,1.3793103448275863,22.79310344827586,87.15587033933808,17.96551724137931,78.81996974281392,physico,3.0,TRA,2,True,CDR23,both,False
678,218.0,21.0,31.55172413793104,1.9655172413793105,31.55172413793104,84.26997580996645,21.13793103448276,66.99453551912568,physico,3.8,TRA,2,True,CDR23,both,False
679,246.0,24.0,40.310344827586206,3.2758620689655173,40.310344827586206,81.25588680502776,23.0,57.05731394354149,physico,4.6,TRA,2,True,CDR23,both,False
680,264.0,24.0,49.89655172413793,8.89655172413793,49.89655172413793,75.32766901746619,19.89655172413793,39.87560469937802,physico,5.4,TRA,2,True,CDR23,both,False
681,253.0,21.0,62.172413793103445,12.137931034482758,62.172413793103445,67.64833432756484,14.275862068965518,22.96173044925125,physico,6.2,TRA,2,True,CDR23,both,False
682,147.0,15.0,75.20689655172414,48.206896551724135,75.20689655172414,62.452204558710015,4.068965517241379,5.4103622191655205,physico,7.0,TRA,2,True,CDR23,both,False
683,65.0,13.0,87.82758620689656,79.0,87.82758620689656,62.098742496167205,1.6206896551724137,1.845308205732234,physico,7.8,TRA,2,True,CDR23,both,False
684,21.0,6.0,94.27586206896552,92.3793103448276,94.27586206896552,74.16210231759744,1.0,1.0607168983174835,physico,8.6,TRA,2,True,CDR23,both,False
685,5.0,2.0,98.03448275862068,97.6206896551724,98.03448275862068,76.93747792299541,0.3448275862068966,0.3517411185367569,physico,9.4,TRA,2,True,CDR23,both,False
686,1.0,1.0,99.44827586206895,99.44827586206895,99.44827586206895,35.22884882108183,0.0,0.0,physico,10.2,TRA,2,True,CDR23,both,False
687,1.0,1.0,99.86206896551724,99.86206896551724,99.86206896551724,35.18646408839779,0.0,0.0,physico,11.0,TRA,2,True,CDR23,both,False
688,1.0,1.0,99.96551724137932,99.96551724137932,99.96551724137932,35.15005174197999,0.0,0.0,physico,11.8,TRA,2,True,CDR23,both,False
689,1.0,1.0,100.0,100.0,100.0,35.172413793103445,0.0,0.0,physico,12.6,TRA,2,True,CDR23,both,False
690,1.0,1.0,100.0,100.0,100.0,35.172413793103445,0.0,0.0,physico,13.4,TRA,2,True,CDR23,both,False
691,1.0,1.0,100.0,100.0,100.0,35.172413793103445,0.0,0.0,physico,14.2,TRA,2,True,CDR23,both,False
692,1.0,1.0,100.0,100.0,100.0,35.172413793103445,0.0,0.0,physico,15.0,TRA,2,True,CDR23,both,False
693,178.0,18.0,22.532781228433404,1.3802622498274673,22.532781228433404,87.30649809595985,17.77087646652864,78.86676875957122,physico,3.0,TRA,2,True,CDR123,both,False
694,216.0,20.0,31.228433402346447,1.932367149758454,31.228433402346447,84.59565533991864,20.979986197377503,67.18232044198895,physico,3.8,TRA,2,True,CDR123,both,False
695,250.0,23.0,39.440993788819874,3.209109730848861,39.440993788819874,82.2482195634148,22.22222222222222,56.34295713035871,physico,4.6,TRA,2,True,CDR123,both,False
696,268.0,23.0,47.82608695652174,8.73015873015873,47.82608695652174,76.73536432669914,19.22015182884748,40.18759018759019,physico,5.4,TRA,2,True,CDR123,both,False
697,277.0,22.0,59.28226363008972,11.076604554865424,59.28226363008972,69.4771987346246,16.11456176673568,27.18277066356228,physico,6.2,TRA,2,True,CDR123,both,False
698,186.0,14.0,71.94616977225672,15.251897860593512,71.94616977225672,62.80960738085287,5.037957211870255,7.002398081534772,physico,7.0,TRA,2,True,CDR123,both,False
699,115.0,16.0,85.12767425810904,16.494133885438234,85.12767425810904,58.57518546153439,2.380952380952381,2.796919335224969,physico,7.8,TRA,2,True,CDR123,both,False
700,58.0,8.0,92.96066252587993,21.532091097308488,92.96066252587993,54.78151311892435,1.4147688060731538,1.5219005196733482,physico,8.6,TRA,2,True,CDR123,both,False
701,16.0,5.0,97.4120082815735,65.5624568668047,97.4120082815735,52.00212732150136,0.4140786749482402,0.4250797024442083,physico,9.4,TRA,2,True,CDR123,both,False
702,4.0,2.0,99.2063492063492,92.33954451345755,99.2063492063492,47.187141108609936,0.0690131124913733,0.0695652173913043,physico,10.2,TRA,2,True,CDR123,both,False
703,2.0,2.0,99.82746721877156,94.09937888198758,99.82746721877156,29.825462465925305,0.0,0.0,physico,11.0,TRA,2,True,CDR123,both,False
704,1.0,1.0,100.0,100.0,100.0,35.196687370600415,0.0,0.0,physico,11.8,TRA,2,True,CDR123,both,False
705,1.0,1.0,100.0,100.0,100.0,35.196687370600415,0.0,0.0,physico,12.6,TRA,2,True,CDR123,both,False
706,1.0,1.0,100.0,100.0,100.0,35.196687370600415,0.0,0.0,physico,13.4,TRA,2,True,CDR123,both,False
707,1.0,1.0,100.0,100.0,100.0,35.196687370600415,0.0,0.0,physico,14.2,TRA,2,True,CDR123,both,False
708,1.0,1.0,100.0,100.0,100.0,35.196687370600415,0.0,0.0,physico,15.0,TRA,2,True,CDR123,both,False
709,33.0,5.0,1.7879010531471955,0.1224589762429586,1.7879010531471955,100.0,1.7879010531471955,100.0,physico,1.6,TR,2,True,CDR3,both,False
710,112.0,9.0,9.576291942199363,1.2490815576781775,9.576291942199363,99.33035714285714,9.429341170707811,98.46547314578004,physico,2.16,TR,2,True,CDR3,both,False
711,136.0,9.0,13.348028410482488,1.5184913054126867,13.348028410482488,98.71323529411764,13.103110457996571,98.1651376146789,physico,2.72,TR,2,True,CDR3,both,False
712,151.0,10.0,16.82586333578251,1.7144256674014204,16.82586333578251,98.62030905077263,16.50746999755082,98.10771470160115,physico,3.28,TR,2,True,CDR3,both,False
713,147.0,11.0,19.76487876561352,1.9593436198873373,19.76487876561352,98.35085549371264,19.49546901787901,98.636926889715,physico,3.84,TR,2,True,CDR3,both,False
714,151.0,12.0,22.948812147930443,4.26157237325496,22.948812147930443,97.8584329577707,22.31202547146706,97.22518676627534,physico,4.4,TR,2,True,CDR3,both,False
715,148.0,12.0,25.20205731080088,5.510653930933137,25.20205731080088,97.11394086394088,24.418319862845948,96.89018464528668,physico,4.96,TR,2,True,CDR3,both,False
716,151.0,14.0,27.504286064168504,6.53930933137399,27.504286064168504,96.6775694259138,26.794024001959343,97.41763134461264,physico,5.52,TR,2,True,CDR3,both,False
717,183.0,15.0,30.59025226549106,6.931178055351458,30.59025226549106,95.18862110095182,28.85133480284105,94.31545236188953,physico,6.08,TR,2,True,CDR3,both,False
718,199.0,17.0,33.676218466813616,7.127112417340191,33.676218466813616,94.80929806954852,31.74136664217487,94.25454545454544,physico,6.64,TR,2,True,CDR3,both,False
719,207.0,17.0,38.28067597354886,7.518981141317658,38.28067597354886,93.40803412804064,30.85966201322557,80.61420345489444,physico,7.2,TR,2,True,CDR3,both,False
720,219.0,19.0,44.844477100171446,7.567964731814842,44.844477100171446,89.02632902065946,29.43913788880725,65.64718732932823,physico,7.76,TR,2,True,CDR3,both,False
721,215.0,19.0,52.828802351212346,8.008817046289494,52.828802351212346,86.46697405499242,28.092089150134704,53.1757070004636,physico,8.32,TR,2,True,CDR3,both,False
722,176.0,17.0,61.71932402645114,27.16140093068822,61.71932402645114,83.17524976566466,20.64658339456282,33.45238095238095,physico,8.88,TR,2,True,CDR3,both,False
723,132.0,17.0,71.49155033063924,47.48959098701935,71.49155033063924,82.06588155219028,9.96816066617683,13.94313120931826,physico,9.44,TR,2,True,CDR3,both,False
724,86.0,16.0,79.99020328190056,70.04653441097233,79.99020328190056,80.18562075279623,6.906686260102865,8.634415186772811,physico,10.0,TR,2,True,CDR3,both,False
725,135.0,9.0,12.877886217567246,1.0949773863365866,12.877886217567246,98.70370370370372,12.639847655320162,98.15157116451016,physico,3.0,TR,2,True,CDR23,both,False
726,157.0,11.0,17.353011187812427,1.880504641751964,17.353011187812427,98.1374252074889,17.043561056891217,98.21673525377228,physico,3.8,TR,2,True,CDR23,both,False
727,170.0,12.0,20.971197333968103,2.142347060223756,20.971197333968103,97.7945632798574,20.304689359676267,96.82179341657208,physico,4.6,TR,2,True,CDR23,both,False
728,176.0,12.0,23.78005236848369,3.999047845751012,23.78005236848369,97.88825757575756,23.065936681742443,96.996996996997,physico,5.4,TR,2,True,CDR23,both,False
729,208.0,13.0,27.374434658414664,4.094263270649845,27.374434658414664,98.06174728049729,26.54129969054987,96.95652173913044,physico,6.2,TR,2,True,CDR23,both,False
730,227.0,16.0,30.82599381099738,4.260890264222804,30.82599381099738,97.7687669648022,29.89764341823376,96.988416988417,physico,7.0,TR,2,True,CDR23,both,False
731,248.0,16.0,34.039514401333015,5.784337062604142,34.039514401333015,97.43125061980253,33.01594858367056,96.993006993007,physico,7.8,TR,2,True,CDR23,both,False
732,270.0,17.0,38.44322780290407,6.117591049750059,38.44322780290407,96.48452825354998,36.2770768864556,94.36532507739938,physico,8.6,TR,2,True,CDR23,both,False
733,281.0,19.0,43.56105689121637,6.546060461794811,43.56105689121637,94.0681755634713,37.18162342299453,85.35519125683061,physico,9.4,TR,2,True,CDR23,both,False
734,293.0,21.0,50.91644846465128,7.022137586288979,50.91644846465128,91.73897460051973,37.062604141870985,72.79102384291726,physico,10.2,TR,2,True,CDR23,both,False
735,272.0,21.0,59.4858367055463,8.021899547726731,59.4858367055463,90.37212742221544,32.46845989050226,54.58183273309324,physico,11.0,TR,2,True,CDR23,both,False
736,222.0,22.0,68.07902880266603,23.32777910021424,68.07902880266603,87.82900903137276,22.375624851225897,32.86713286713287,physico,11.8,TR,2,True,CDR23,both,False
737,154.0,19.0,77.69578671744823,53.74910735539157,77.69578671744823,80.90471770776254,9.212092358962153,11.856617647058824,physico,12.6,TR,2,True,CDR23,both,False
738,76.0,14.0,87.14591763865747,77.9100214234706,87.14591763865747,77.03822315867173,6.189002618424185,7.101884730947829,physico,13.4,TR,2,True,CDR23,both,False
739,25.0,11.0,94.52511306831708,92.9064508450369,94.52511306831708,78.87471176018447,0.9759581052130444,1.0324855200201462,physico,14.2,TR,2,True,CDR23,both,False
740,4.0,2.0,97.52439895263032,97.31016424660795,97.52439895263032,71.93003913894324,0.1666269935729588,0.1708567244325116,physico,15.0,TR,2,True,CDR23,both,False
741,142.0,10.0,13.104265402843602,1.0900473933649288,13.104265402843602,98.76760563380282,12.867298578199051,98.19168173598554,physico,3.0,TR,2,True,CDR123,both,False
742,161.0,12.0,17.44075829383886,1.919431279620853,17.44075829383886,98.1711525189786,16.919431279620852,97.0108695652174,physico,3.8,TR,2,True,CDR123,both,False
743,182.0,13.0,21.32701421800948,2.132701421800948,21.32701421800948,97.93997668997667,20.66350710900474,96.88888888888889,physico,4.6,TR,2,True,CDR123,both,False
744,186.0,13.0,23.62559241706161,2.251184834123223,23.62559241706161,98.00179211469536,22.914691943127963,96.99097291875628,physico,5.4,TR,2,True,CDR123,both,False
745,211.0,13.0,26.54028436018957,3.957345971563981,26.54028436018957,98.48425008377616,25.82938388625593,97.32142857142856,physico,6.2,TR,2,True,CDR123,both,False
746,235.0,16.0,30.30805687203792,4.241706161137441,30.30805687203792,97.71706425961746,29.31279620853081,96.7161845191556,physico,7.0,TR,2,True,CDR123,both,False
747,252.0,16.0,33.24644549763033,4.265402843601896,33.24644549763033,97.35145020008966,32.156398104265406,96.72131147540983,physico,7.8,TR,2,True,CDR123,both,False
748,284.0,17.0,37.10900473933649,4.502369668246446,37.10900473933649,96.87859560642735,35.04739336492891,94.44444444444444,physico,8.6,TR,2,True,CDR123,both,False
749,321.0,18.0,41.54028436018957,4.5260663507109005,41.54028436018957,95.88200940775062,37.81990521327014,91.0439247005134,physico,9.4,TR,2,True,CDR123,both,False
750,349.0,19.0,47.18009478672986,5.66350710900474,47.18009478672986,94.17976619968952,41.04265402843602,86.99146157709694,physico,10.2,TR,2,True,CDR123,both,False
751,337.0,21.0,53.19905213270143,5.805687203791469,53.19905213270143,90.42936572750628,39.57345971563981,74.38752783964365,physico,11.0,TR,2,True,CDR123,both,False
752,309.0,20.0,59.09952606635071,6.184834123222749,59.09952606635071,89.52022127523065,35.4739336492891,60.02405773857257,physico,11.8,TR,2,True,CDR123,both,False
753,277.0,20.0,67.08530805687204,10.4739336492891,67.08530805687204,85.08607394944076,26.70616113744076,39.809254680324976,physico,12.6,TR,2,True,CDR123,both,False
754,227.0,22.0,75.68720379146919,40.07109004739336,75.68720379146919,79.46671075131033,15.56872037914692,20.569818409517847,physico,13.4,TR,2,True,CDR123,both,False
755,159.0,19.0,84.50236966824644,66.30331753554502,84.50236966824644,74.16922929236307,9.71563981042654,11.497476163768928,physico,14.2,TR,2,True,CDR123,both,False
756,70.0,17.0,91.18483412322274,82.39336492890995,91.18483412322274,75.6760504029049,5.781990521327014,6.340956340956341,physico,15.0,TR,2,True,CDR123,both,False
757,7.0,2.0,0.8046817849305048,0.1463057790782735,0.8046817849305048,100.0,0.8046817849305048,100.0,physico,1.6,TRB,3,True,CDR3,regnonly,False
758,32.0,7.0,10.204828090709585,2.1580102414045355,10.204828090709585,93.69243421052632,9.61960497439649,94.2652329749104,physico,2.16,TRB,3,True,CDR3,regnonly,False
759,39.0,8.0,15.106071689831747,4.133138258961229,15.106071689831747,82.97491232051084,11.44842721287491,75.78692493946731,physico,2.72,TRB,3,True,CDR3,regnonly,False
760,61.0,10.0,21.65325530358449,10.204828090709585,21.65325530358449,77.78928338642038,14.594001463057792,67.39864864864865,physico,3.28,TRB,3,True,CDR3,regnonly,False
761,68.0,10.0,30.17556693489393,14.1185076810534,30.17556693489393,69.64223224799767,3.401609363569861,11.272727272727272,physico,3.84,TRB,3,True,CDR3,regnonly,False
762,67.0,11.0,41.477688368690565,19.34893928310168,41.477688368690565,67.46996987093762,3.474762253108998,8.37742504409171,physico,4.4,TRB,3,True,CDR3,regnonly,False
763,47.0,11.0,54.57205559619605,37.67373811265545,54.57205559619605,62.0952363306658,2.5237746891002195,4.624664879356568,physico,4.96,TRB,3,True,CDR3,regnonly,False
